Type               ,Version            ,S/N                ,Region             ,
LT24V080A          ,P3.4               ,PI504425           ,US                 ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    600,     68,OPP    ,      0,      0,    5.0,  2.250,    5.0,      4,      0,     64,    4.0,     25,     60,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
   4650,  59225, -54575,   5756,    126,      0,     36,      0,    272,    788,  20317,   1077,      0,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,
     60,                   ,    600,     24,     68,       ,OPP    ,     31,   2.01,   2.43,     31,     68,     25,     25,   0.73,Part ch,       ,04/05/2022 07:41:00,04/05/2022 08:07:00,      0,
     59,                   ,    600,     24,     68,       ,OPP    ,     22,   1.99,   2.41,     79,     68,     23,     30,   0.86,Part ch,       ,04/05/2022 09:57:00,04/05/2022 10:21:00,      0,
     58,                   ,    600,     24,     68,       ,OPP    ,      9,   1.97,   2.27,     79,     68,     14,     19,   0.52,Part ch,DF4    ,04/05/2022 11:52:00,04/05/2022 12:07:00,   4096,
     57,                   ,    600,     24,     68,       ,OPP    ,      5,   1.95,   2.32,     79,     68,     36,     48,   1.35,Part ch,DF4    ,04/05/2022 12:57:00,04/05/2022 13:34:00,   4096,
     56,                   ,    600,     24,     68,       ,OPP    ,      5,   1.96,   2.23,     79,     68,     11,     15,   0.40,Part ch,DF4    ,04/05/2022 14:46:00,04/05/2022 14:58:00,   4096,
     55,                   ,    600,     24,     68,       ,OPP    ,      5,   1.92,   2.28,     79,     68,     36,     48,   1.33,Part ch,DF4    ,04/05/2022 16:22:00,04/05/2022 16:59:00,   4096,
     54,                   ,    600,     24,     68,       ,OPP    ,      5,   1.94,   2.43,     30,     68,    146,    159,   4.58,Full ch,DF4    ,04/05/2022 18:46:00,04/05/2022 23:57:00,   4096,
     53,                   ,    600,     24,     68,       ,OPP    ,     21,   1.99,   2.43,     30,     68,     64,     68,   1.97,Full ch,       ,04/06/2022 00:44:00,04/06/2022 06:53:00,      0,
     52,                   ,    600,     24,     68,       ,OPP    ,     31,   2.01,   2.43,     30,     68,     29,     29,   0.85,Full ch,       ,04/06/2022 07:36:00,04/06/2022 08:15:00,      0,
     51,                   ,    600,     24,     68,       ,OPP    ,     23,   1.99,   2.43,     57,     68,     25,     32,   0.93,Part ch,       ,04/06/2022 09:57:00,04/06/2022 10:22:00,      0,
     50,                   ,    600,     24,     68,       ,OPP    ,     14,   1.98,   2.26,     79,     68,      9,     12,   0.33,Part ch,       ,04/06/2022 11:51:00,04/06/2022 12:01:00,      0,
     49,                   ,    600,     24,     68,       ,OPP    ,      8,   1.96,   2.33,     80,     68,     37,     50,   1.39,Part ch,DF4    ,04/06/2022 12:58:00,04/06/2022 13:36:00,   4096,
     48,                   ,    600,     24,     68,       ,OPP    ,      6,   1.96,   2.25,     80,     68,     12,     16,   0.45,Part ch,DF4    ,04/06/2022 15:08:00,04/06/2022 15:21:00,   4096,
     47,                   ,    600,     24,     68,       ,OPP    ,      5,   1.95,   2.22,     80,     68,      5,      7,   0.20,Part ch,DF4    ,04/06/2022 16:21:00,04/06/2022 16:27:00,   4096,
     46,                   ,    600,     24,     68,       ,OPP    ,      5,   1.90,   2.43,     30,     68,    161,    178,   5.10,Full ch,DF4    ,04/06/2022 20:20:00,04/07/2022 06:47:00,   4096,
     45,                   ,    600,     24,     68,       ,OPP    ,     35,   2.01,   2.44,     52,     68,      3,      3,   0.10,Part ch,       ,04/07/2022 06:51:00,04/07/2022 06:54:00,      0,
     44,                   ,    600,     24,     68,       ,OPP    ,     28,   2.00,   2.44,     38,     68,     22,     24,   0.71,Full ch,       ,04/07/2022 07:47:00,04/07/2022 08:10:00,      0,
     43,                   ,    600,     24,     68,       ,OPP    ,     20,   1.99,   2.38,     79,     68,     24,     32,   0.90,Part ch,       ,04/07/2022 09:55:00,04/07/2022 10:19:00,      0,
     42,                   ,    600,     24,     68,       ,OPP    ,      6,   1.96,   2.23,     79,     68,      8,     10,   0.29,Part ch,DF4    ,04/07/2022 11:51:00,04/07/2022 11:59:00,   4096,
     41,                   ,    600,     24,     68,       ,OPP    ,      5,   1.94,   2.28,     80,     68,     37,     50,   1.38,Part ch,DF4    ,04/07/2022 12:55:00,04/07/2022 13:33:00,   4096,
     40,                   ,    600,     24,     68,       ,OPP    ,      5,   1.93,   2.22,     80,     68,     10,     14,   0.39,Part ch,DF4    ,04/07/2022 14:47:00,04/07/2022 14:58:00,   4096,
     39,                   ,    600,     24,     68,       ,OPP    ,      5,   1.91,   2.21,     80,     68,      4,      5,   0.14,Part ch,DF4    ,04/07/2022 15:50:00,04/07/2022 15:55:00,   4096,
     38,                   ,    600,     24,     68,       ,OPP    ,      5,   1.90,   2.17,     78,     68,      7,     10,   0.26,Part ch,DF4    ,04/07/2022 16:24:00,04/07/2022 16:32:00,   4096,
     37,                   ,    600,     24,     68,       ,OPP    ,      5,   1.86,   2.43,     41,     68,    524,    418,  12.04,Full ch,DF4    ,04/07/2022 17:08:00,04/08/2022 01:53:00,   4096,
     36,                   ,    600,     24,     68,       ,OPP    ,     50,   2.05,   2.43,     41,     68,     36,     27,   0.81,Full ch,       ,04/08/2022 01:58:00,04/08/2022 02:35:00,      0,
     35,                   ,    600,     24,     68,       ,OPP    ,     46,   2.04,   2.44,     54,     68,    153,    125,   3.69,Full ch,DF7    ,04/08/2022 02:49:00,04/08/2022 09:12:00,    256,
     34,                   ,    600,     24,     68,       ,OPP    ,     28,   2.00,   3.11,      0,     68,     38,     50,   1.38,Full ch,       ,04/08/2022 12:59:00,04/08/2022 13:38:00,  16384,
     33,                   ,    600,     24,     68,       ,OPP    ,     25,   2.00,   2.28,     80,     68,     26,     35,   0.97,Part ch,       ,04/08/2022 16:03:00,04/08/2022 16:30:00,      0,
     32,                   ,    600,     24,     68,       ,OPP    ,     13,   1.97,   2.43,     30,     68,    126,    136,   3.91,Full ch,       ,04/09/2022 02:31:00,04/09/2022 07:14:00,      0,
     31,                   ,    600,     24,     68,       ,OPP    ,     45,   2.03,   2.43,     30,     68,     24,     22,   0.65,Full ch,       ,04/09/2022 07:59:00,04/09/2022 09:33:00,      0,
     30,                   ,    600,     24,     68,       ,OPP    ,     46,   2.03,   2.43,     30,     68,     13,     10,   0.31,Full ch,       ,04/09/2022 16:30:00,04/09/2022 18:35:00,      0,
     29,                   ,    600,     24,     68,       ,OPP    ,     38,   2.02,   2.43,     30,     68,     22,     21,   0.61,Full ch,       ,04/10/2022 01:49:00,04/10/2022 05:32:00,      0,
     28,                   ,    600,     24,     68,       ,OPP    ,     29,   2.00,   2.43,     30,     68,     17,     14,   0.42,Full ch,       ,04/11/2022 01:46:00,04/11/2022 06:54:00,      0,
     27,                   ,    600,     24,     68,       ,OPP    ,     33,   2.01,   2.44,     38,     68,     21,     24,   0.71,Full ch,       ,04/11/2022 08:07:00,04/11/2022 08:29:00,      0,
     26,                   ,    600,     24,     68,       ,OPP    ,     32,   2.01,   2.44,     66,     68,     25,     33,   0.94,Full ch,       ,04/11/2022 09:58:00,04/11/2022 10:23:00,      0,
     25,                   ,    600,     24,     68,       ,OPP    ,     16,   1.98,   2.53,      0,     68,     10,     12,   0.33,Full ch,       ,04/11/2022 12:21:00,04/11/2022 12:31:00,  16384,
     24,                   ,    600,     24,     68,       ,OPP    ,     16,   1.98,   2.48,      0,     68,     41,     53,   1.49,Full ch,       ,04/11/2022 12:57:00,04/11/2022 13:39:00,  16384,
     23,                   ,    600,     24,     68,       ,OPP    ,     13,   1.97,   2.25,      0,     68,     10,     13,   0.36,Full ch,       ,04/11/2022 15:28:00,04/11/2022 15:40:00,  16384,
     22,                   ,    600,     24,     68,       ,OPP    ,     21,   1.99,   2.43,     30,     68,    100,    108,   3.10,Full ch,       ,04/11/2022 16:23:00,04/11/2022 18:54:00,      0,
     21,                   ,    600,     24,     68,       ,OPP    ,     48,   2.04,   2.43,     30,     68,     35,     22,   0.65,Full ch,       ,04/12/2022 01:46:00,04/12/2022 06:59:00,      0,
     20,                   ,    600,     24,     68,       ,OPP    ,     40,   2.02,   2.44,     45,     68,     19,     22,   0.65,Full ch,       ,04/12/2022 07:52:00,04/12/2022 08:11:00,      0,
     19,                   ,    600,     24,     68,       ,OPP    ,     33,   2.01,   2.43,     56,     68,     27,     35,   1.02,Full ch,       ,04/12/2022 09:55:00,04/12/2022 10:23:00,      0,
     18,                   ,    600,     24,     68,       ,OPP    ,     20,   1.99,   2.22,     80,     68,      6,      8,   0.22,Part ch,       ,04/12/2022 11:50:00,04/12/2022 11:57:00,      0,
     17,                   ,    600,     24,     68,       ,OPP    ,      7,   1.96,   2.27,     80,     68,     37,     50,   1.37,Part ch,DF4    ,04/12/2022 12:57:00,04/12/2022 13:35:00,   4096,
     16,                   ,    600,     24,     68,       ,OPP    ,      5,   1.96,   2.19,     80,     68,      7,     10,   0.27,Part ch,DF4    ,04/12/2022 15:15:00,04/12/2022 15:23:00,   4096,
     15,                   ,    600,     24,     68,       ,OPP    ,      5,   1.93,   2.43,     30,     68,    201,    205,   5.84,Full ch,DF4    ,04/12/2022 16:22:00,04/12/2022 22:06:00,   4096,
     14,                   ,    600,     24,     68,       ,OPP    ,     37,   2.02,   2.43,     39,     68,     44,     52,   1.50,Part ch,       ,04/13/2022 02:09:00,04/13/2022 02:54:00,      0,
     13,                   ,    600,     24,     68,       ,OPP    ,     50,   2.05,   2.43,     30,     68,     24,     17,   0.50,Full ch,       ,04/13/2022 03:11:00,04/13/2022 05:40:00,      0,
     12,                   ,    600,     24,     68,       ,OPP    ,     45,   2.03,   2.43,     30,     68,      8,      7,   0.20,Full ch,       ,04/13/2022 05:44:00,04/13/2022 06:42:00,      0,
     11,                   ,    600,     24,     68,       ,OPP    ,     46,   2.04,   2.43,     32,     68,      4,      4,   0.12,Full ch,       ,04/13/2022 06:45:00,04/13/2022 06:50:00,      0,
     10,                   ,    600,     24,     68,       ,OPP    ,     53,   2.06,   2.44,     45,     68,      2,      2,   0.08,Full ch,       ,04/13/2022 08:19:00,04/13/2022 08:22:00,      0,
      9,                   ,    600,     24,     68,       ,OPP    ,     57,   2.06,   2.43,     37,     68,     17,     13,   0.40,Full ch,       ,04/13/2022 10:07:00,04/13/2022 10:25:00,      0,
      8,                   ,    600,     24,     68,       ,OPP    ,     13,   1.97,   2.27,     80,     68,     37,     50,   1.36,Part ch,       ,04/13/2022 12:58:00,04/13/2022 13:36:00,      0,
      7,                   ,    600,     24,     68,       ,OPP    ,      5,   1.95,   3.33,      0,     68,     24,     31,   0.83,Full ch,DF4    ,04/13/2022 15:39:00,04/13/2022 16:03:00,  20480,
      6,                   ,    600,     24,     68,       ,OPP    ,     32,   2.01,   2.26,     80,     68,     35,     47,   1.29,Part ch,       ,04/13/2022 16:22:00,04/13/2022 16:58:00,      0,
      5,                   ,    600,     24,     68,       ,OPP    ,     31,   2.01,   2.44,     30,     68,     98,    106,   3.09,Full ch,       ,04/14/2022 02:24:00,04/14/2022 06:53:00,      0,
      4,                   ,    600,     24,     68,       ,OPP    ,     38,   2.02,   2.27,      0,     68,     10,     13,   0.37,Full ch,       ,04/14/2022 08:07:00,04/14/2022 08:18:00,  16384,
      3,                   ,    600,     24,     68,       ,OPP    ,     23,   1.99,   2.30,     79,     68,     22,     29,   0.81,Full ch,       ,04/14/2022 09:56:00,04/14/2022 10:19:00,  16384,
      2,                   ,    600,     24,     68,       ,OPP    ,     20,   1.99,   2.22,     80,     68,      7,     10,   0.27,Part ch,       ,04/14/2022 11:42:00,04/14/2022 11:50:00,      0,
      1,                   ,    600,     24,     68,       ,OPP    ,      7,   1.96,   2.28,     80,     68,     39,     52,   1.43,Part ch,DF4    ,04/14/2022 12:56:00,04/14/2022 13:36:00,   4096,
