Type               ,Version            ,S/N                ,Region             ,
LT24V080A          ,P3.4               ,PI504425           ,US                 ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    600,     68,OPP    ,      0,      0,    5.0,  2.250,    5.0,      4,      0,     64,    4.0,     25,     60,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
   4737,  59259, -54522,   5756,    126,      0,     36,      0,    272,    792,  20317,   1077,      0,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,
     60,                   ,    600,     24,     68,       ,OPP    ,     83,   2.11,   2.44,     30,     68,      7,      6,   0.19,Full ch,       ,04/20/2022 02:56:00,04/20/2022 05:03:00,      0,
     59,                   ,    600,     24,     68,       ,OPP    ,     76,   2.10,   2.44,     32,     68,      7,      7,   0.21,Full ch,       ,04/20/2022 05:09:00,04/20/2022 05:28:00,      0,
     58,                   ,    600,     24,     68,       ,OPP    ,     50,   2.05,   2.31,     80,     68,     31,     41,   1.14,Part ch,       ,04/20/2022 08:56:00,04/20/2022 09:27:00,      0,
     57,                   ,    600,     24,     68,       ,OPP    ,     40,   2.02,   2.29,     80,     68,     51,     68,   1.89,Part ch,       ,04/20/2022 11:47:00,04/20/2022 12:39:00,      0,
     56,                   ,    600,     24,     68,       ,OPP    ,     80,   2.11,   2.43,     30,     68,     25,     24,   0.72,Full ch,       ,04/21/2022 06:22:00,04/21/2022 06:50:00,      0,
     55,                   ,    600,     24,     68,       ,OPP    ,     28,   2.00,   2.21,     80,     68,     10,     14,   0.38,Part ch,       ,04/21/2022 08:38:00,04/21/2022 08:49:00,      0,
     54,                   ,    600,     24,     68,       ,OPP    ,     46,   2.03,   2.26,     80,     68,     31,     40,   1.11,Full ch,       ,04/21/2022 08:55:00,04/21/2022 09:27:00,  16384,
     53,                   ,    600,     24,     68,       ,OPP    ,     27,   2.00,   2.18,     80,     68,      7,      9,   0.25,Part ch,       ,04/21/2022 11:27:00,04/21/2022 11:35:00,      0,
     52,                   ,    600,     24,     68,       ,OPP    ,     41,   2.03,   2.15,     80,     68,      1,      1,   0.05,Part ch,       ,04/21/2022 11:48:00,04/21/2022 11:50:00,      0,
     51,                   ,    600,     24,     68,       ,OPP    ,     34,   2.01,   2.25,     80,     68,     41,     55,   1.51,Part ch,       ,04/21/2022 11:57:00,04/21/2022 12:39:00,      0,
     50,                   ,    600,     24,     68,       ,OPP    ,     28,   2.00,   2.44,     79,     68,    158,    210,   5.91,Part ch,       ,04/21/2022 14:51:00,04/21/2022 17:29:00,      0,
     49,                   ,    600,     24,     68,       ,OPP    ,     99,   2.21,   2.43,     30,     68,     50,     40,   1.19,Full ch,       ,04/21/2022 17:30:00,04/22/2022 05:30:00,      0,
     48,                   ,    600,     24,     68,       ,OPP    ,     56,   2.06,   2.33,     80,     68,     26,     35,   0.99,Part ch,       ,04/22/2022 09:00:00,04/22/2022 09:27:00,      0,
     47,                   ,    600,     24,     68,       ,OPP    ,     43,   2.03,   3.04,      0,     68,     36,     47,   1.30,Full ch,       ,04/22/2022 11:55:00,04/22/2022 12:39:00,  16384,
     46,                   ,    600,     24,     68,       ,OPP    ,     41,   2.03,   2.43,     30,     68,    139,    168,   4.77,Full ch,       ,04/22/2022 14:49:00,04/23/2022 04:15:00,      0,
     45,                   ,    600,     24,     68,       ,OPP    ,     97,   2.14,   2.44,     33,     68,      1,      1,   0.03,Full ch,       ,04/23/2022 04:16:00,04/25/2022 05:24:00,      0,
     44,                   ,    600,     24,     68,       ,OPP    ,     43,   2.03,   2.31,     80,     68,     28,     38,   1.07,Part ch,       ,04/25/2022 08:57:00,04/25/2022 09:26:00,      0,
     43,                   ,    600,     24,     68,       ,OPP    ,     34,   2.01,   2.27,     80,     68,     43,     58,   1.60,Part ch,       ,04/25/2022 11:53:00,04/25/2022 12:37:00,      0,
     42,                   ,    600,     24,     68,       ,OPP    ,     33,   2.01,   2.43,     30,     68,    142,    175,   4.98,Full ch,       ,04/25/2022 14:49:00,04/26/2022 05:26:00,      0,
     41,                   ,    600,     24,     68,       ,OPP    ,     50,   2.05,   2.35,     80,     68,     30,     40,   1.14,Part ch,       ,04/26/2022 08:58:00,04/26/2022 09:29:00,      0,
     40,                   ,    600,     24,     68,       ,OPP    ,     41,   2.03,   2.30,     80,     68,     42,     57,   1.57,Part ch,       ,04/26/2022 11:54:00,04/26/2022 12:37:00,      0,
     39,                   ,    600,     24,     68,       ,OPP    ,     45,   2.03,   2.44,     30,     68,    102,    121,   3.45,Full ch,       ,04/26/2022 13:52:00,04/26/2022 19:04:00,      0,
     38,                   ,    600,     24,     68,       ,OPP    ,     99,   2.15,   2.43,     32,     68,      2,      1,   0.04,Full ch,       ,04/26/2022 19:06:00,04/27/2022 05:24:00,      0,
     37,                   ,    600,     24,     68,       ,OPP    ,     47,   2.04,   2.31,     80,     68,     30,     40,   1.12,Part ch,       ,04/27/2022 08:57:00,04/27/2022 09:28:00,      0,
     36,                   ,    600,     24,     68,       ,OPP    ,     36,   2.02,   2.29,     80,     68,     48,     63,   1.76,Part ch,       ,04/27/2022 11:50:00,04/27/2022 12:38:00,      0,
     35,                   ,    600,     24,     68,       ,OPP    ,     34,   2.01,   2.43,     30,     68,    134,    162,   4.59,Full ch,       ,04/27/2022 14:51:00,04/28/2022 05:25:00,      0,
     34,                   ,    600,     24,     68,       ,OPP    ,     49,   2.04,   2.31,     80,     68,     31,     41,   1.14,Part ch,       ,04/28/2022 08:55:00,04/28/2022 09:27:00,      0,
     33,                   ,    600,     24,     68,       ,OPP    ,     34,   2.01,   2.27,     79,     68,     40,     53,   1.46,Part ch,       ,04/28/2022 11:56:00,04/28/2022 12:36:00,      0,
     32,                   ,    600,     24,     68,       ,OPP    ,     29,   2.00,   2.31,     80,     68,     86,    114,   3.16,Part ch,       ,04/28/2022 14:51:00,04/28/2022 16:18:00,      0,
     31,                   ,    600,     24,     68,       ,OPP    ,     47,   2.04,   2.43,     30,     68,    110,    127,   3.66,Full ch,       ,04/29/2022 01:30:00,04/29/2022 05:25:00,      0,
     30,                   ,    600,     24,     68,       ,OPP    ,     62,   2.07,   2.43,     50,     68,     22,     25,   0.75,Full ch,       ,04/29/2022 06:38:00,04/29/2022 07:01:00,      0,
     29,                   ,    600,     24,     68,       ,OPP    ,     46,   2.03,   2.30,     80,     68,     34,     45,   1.25,Part ch,       ,04/29/2022 08:52:00,04/29/2022 09:26:00,      0,
     28,                   ,    600,     24,     68,       ,OPP    ,     36,   2.02,   2.27,     80,     68,     42,     57,   1.56,Part ch,       ,04/29/2022 11:58:00,04/29/2022 12:41:00,      0,
     27,                   ,    600,     24,     68,       ,OPP    ,     33,   2.01,   2.43,     30,     68,    142,    168,   4.75,Full ch,       ,04/29/2022 14:51:00,04/29/2022 19:27:00,      0,
     26,                   ,    600,     24,     68,       ,OPP    ,     59,   2.07,   2.43,     30,     68,     41,     42,   1.24,Full ch,       ,04/30/2022 00:46:00,04/30/2022 05:26:00,      0,
     25,                   ,    600,     24,     68,       ,OPP    ,     59,   2.07,   2.43,     30,     68,     27,     28,   0.83,Full ch,       ,04/30/2022 06:19:00,04/30/2022 06:49:00,      0,
     24,                   ,    600,     24,     68,       ,OPP    ,     55,   2.06,   2.43,     30,     68,     36,     39,   1.14,Full ch,       ,04/30/2022 08:10:00,04/30/2022 08:50:00,      0,
     23,                   ,    600,     24,     68,       ,OPP    ,     47,   2.04,   2.87,      0,     68,     45,     60,   1.68,Full ch,       ,04/30/2022 11:31:00,04/30/2022 12:17:00,  16384,
     22,                   ,    600,     24,     68,       ,OPP    ,     46,   2.04,   2.43,     30,     68,     77,     88,   2.54,Full ch,       ,04/30/2022 14:15:00,05/02/2022 05:25:00,      0,
     21,                   ,    600,     24,     68,       ,OPP    ,     43,   2.03,   2.35,     80,     68,     29,     39,   1.10,Part ch,       ,05/02/2022 08:59:00,05/02/2022 09:29:00,      0,
     20,                   ,    600,     24,     68,       ,OPP    ,     33,   2.01,   2.29,     80,     68,     43,     58,   1.61,Part ch,       ,05/02/2022 11:54:00,05/02/2022 12:39:00,      0,
     19,                   ,    600,     24,     68,       ,OPP    ,     36,   2.02,   2.43,     30,     68,    112,    135,   3.86,Full ch,       ,05/02/2022 14:52:00,05/02/2022 19:50:00,      0,
     18,                   ,    600,     24,     68,       ,OPP    ,     60,   2.07,   2.43,     30,     68,     27,     27,   0.79,Full ch,       ,05/03/2022 00:56:00,05/03/2022 05:28:00,      0,
     17,                   ,    600,     24,     68,       ,OPP    ,     88,   2.12,   2.43,     31,     68,     13,     13,   0.40,Full ch,       ,05/03/2022 06:35:00,05/03/2022 06:52:00,      0,
     16,                   ,    600,     24,     68,       ,OPP    ,     82,   2.11,   2.43,     30,     68,     29,     28,   0.84,Full ch,       ,05/03/2022 08:18:00,05/03/2022 08:48:00,      0,
     15,                   ,    600,     24,     68,       ,OPP    ,     43,   2.03,   2.28,     80,     68,     23,     31,   0.87,Part ch,       ,05/03/2022 08:51:00,05/03/2022 09:15:00,      0,
     14,                   ,    600,     24,     68,       ,OPP    ,     27,   2.00,   2.23,     80,     68,     40,     54,   1.47,Part ch,       ,05/03/2022 12:21:00,05/03/2022 13:02:00,      0,
     13,                   ,    600,     24,     68,       ,OPP    ,     24,   1.99,   2.44,     30,     68,    163,    196,   5.50,Full ch,       ,05/03/2022 14:51:00,05/04/2022 05:31:00,      0,
     12,                   ,    600,     24,     68,       ,OPP    ,     92,   2.13,   2.44,     74,     68,     11,     14,   0.41,Full ch,       ,05/04/2022 06:18:00,05/04/2022 06:29:00,      0,
     11,                   ,    600,     24,     68,       ,OPP    ,     46,   2.04,   2.30,     79,     68,     31,     41,   1.14,Part ch,       ,05/04/2022 08:54:00,05/04/2022 09:25:00,      0,
     10,                   ,    600,     24,     68,       ,OPP    ,     71,   2.09,   2.33,     80,     68,     27,     37,   1.03,Part ch,       ,05/04/2022 11:23:00,05/04/2022 11:51:00,      0,
      9,                   ,    600,     24,     68,       ,OPP    ,     35,   2.01,   2.28,     80,     68,     49,     65,   1.79,Part ch,       ,05/04/2022 11:51:00,05/04/2022 12:40:00,      0,
      8,                   ,    600,     24,     68,       ,OPP    ,     32,   2.01,   2.44,     30,     68,    131,    158,   4.45,Full ch,       ,05/04/2022 14:51:00,05/04/2022 19:26:00,      0,
      7,                   ,    600,     24,     68,       ,OPP    ,     57,   2.07,   2.43,     30,     68,     37,     39,   1.14,Full ch,       ,05/05/2022 00:40:00,05/05/2022 05:31:00,      0,
      6,                   ,    600,     24,     68,       ,OPP    ,     79,   2.11,   2.44,     68,     68,     26,     34,   0.99,Full ch,       ,05/05/2022 08:26:00,05/05/2022 08:53:00,      0,
      5,                   ,    600,     24,     68,       ,OPP    ,     38,   2.02,   2.22,     80,     68,      8,     11,   0.31,Part ch,       ,05/05/2022 09:00:00,05/05/2022 09:09:00,      0,
      4,                   ,    600,     24,     68,       ,OPP    ,     17,   1.98,   3.23,      0,     68,     16,     21,   0.57,Full ch,       ,05/05/2022 11:19:00,05/05/2022 11:36:00,  16384,
      3,                   ,    600,     24,     68,       ,OPP    ,     35,   2.01,   2.27,     80,     68,     23,     30,   0.84,Part ch,       ,05/05/2022 11:55:00,05/05/2022 12:19:00,      0,
      2,                   ,    600,     24,     68,       ,OPP    ,     33,   2.01,   3.02,      0,     68,     79,    104,   2.90,Full ch,       ,05/05/2022 14:52:00,05/05/2022 16:12:00,  16384,
      1,                   ,    600,     24,     68,       ,OPP    ,     37,   2.02,   2.43,     30,     68,    112,    130,   3.72,Full ch,       ,05/06/2022 01:17:00,05/06/2022 10:41:00,      0,
